gjætu	17	gætu	1
hátídlega	17	hátíðlega	1
heidrudu	17	heiðruðu	1
hlutadeigandi	17	hlutaðeigandi	1
hvada	17	hvaða	1
hvørgi	17	hvergi	1
hvörra	17	! [hverra, hvorra]	0
hvorutveggju	17	! hvoru tveggju	0
íllt	17	illt	1
íslendska	17	íslenska	1
jóseph	17	! Jósef	0
júlím	17	None	0
kensluna	17	kennsluna	1
kína-lífs-elixírinn	17	None	0
kjør	17	kjör	1
kosciuszkó	17	None	0
lángar	17	langar	1
lassen	17	None	0
leiðrjetting	17	leiðrétting	1
lífid	17	lífið	1
medlimir	17	meðlimir	1
mentaða	17	menntaða	1
mentunin	17	menntunin	1
míguel	17	None	0
mikit	17	! mikið	0
mínka	17	minnka	1
moltke	17	None	0
münchen	17	None	0
no	17	None	0
nokkura	17	nokkra	1
nokkurr	17	nokkur	1
nordurálfunnar	17	norðurálfunnar	1
ofmikið	17	! of mikið	0
perfect	17	None	0
prof	17	None	0
qvad	17	None	0
rádi	17	ráði	1
rjettri	17	réttri	1
rød	17	röð	1
samid	17	samið	1
sint	17	sinnt	1
skemtileg	17	skemmtileg	1
skemtilegt	17	skemmtileg	1
skiftist	17	skiptist	1
skp	17	None	0
smásaman	17	! smám saman	0
stadarins	17	staðarins	1
stødugt	17	stöðugt	1
talid	17	talið	1
tegnér	17	None	0
thorvaldsens	17	None	0
tima	17	tíma	1
tøluverdt	17	töluvert	1
verit	17	! verið	0
vidhalda	17	viðhalda	1
vøru	17	vöru	1
wien	17	None	0
þarhjá	17	! þar hjá	0
þarvid	17	! þar við	0
ædsti	16	æðsti	1
almenníngur	16	almenningur	1
augnamid	16	augnamið	1
beztan	16	bestan	1
birzt	16	birst	1
brjefið	16	bréfið	1
bródir	16	bróðir	1
deya	16	deyja	1
dreyfuss	16	None	0
einga	16	enga	1
eingum	16	engum	1
eptirmæli	16	eftirmæli	1
fallizt	16	fallist	1
faust	16	None	0
framførum	16	framförum	1
frankfurt	16	None	0
fridar	16	friðar	1
fridi	16	friði	1
frønsku	16	frönsku	1
fullyrda	16	fullyrða	1
fylsta	16	fyllsta	1
gétad	16	getað	1
gjøri	16	gjöri	1
gódann	16	góðan	1
grenslast	16	grennslast	1
gudsríkis	16	guðsríkis	1
gylda	16	! gilda	0
hepti	16	hefti	1
hjeldi	16	héldi	1
hjermeð	16	! hér með	0
hjorth	16	None	0
hlidar	16	! [hliðar, hlíðar]	0
hlýda	16	hlýða	1
höepfners	16	None	0
hómers	16	Hómers	0
hvørttveggja	16	! hvort tveggja	0
italíu	16	Ítalíu	1
jardir	16	jarðir	1
jørdunni	16	jörðunni	1
kannské	16	kannski	1
kaupmaðr	16	kaupmaður	1
khafnar	16	None	0
kostad	16	kostað	1
kröptum	16	kröftum	1
lærda	16	lærða	1
landsh	16	None	0
landþíngisnefnd	16	landþingisnefnd	0
lector	16	! lektor	0
leidar	16	leiðar	1
leipzig	16	None	0
líkadi	16	líkaði	1
lispet	16	None	0
løgdu	16	lögðu	1
melsteðs	16	Melsteðs	0
metternich	16	None	0
müller	16	None	0
nyrdra	16	nyrðra	1
øld	16	öld	1
on	16	None	0
optastnær	16	! oftast nær	! oftast nær
over	16	None	0
ɔ	16	None	0
pólitisku	16	pólitísku	1
rángt	16	rangt	1
reid	16	reið	1
sannad	16	sannað	1
septembr	16	september	1
sídari	16	síðari	1
sighv	16	None	0
sigurj	16	None	0
sir	16	None	0
sjerhver	16	sérhver	1
skadi	16	skaði	1
skaptafells	16	Skaftafells	1
skemta	16	skemmta	1
strídsmenn	16	stríðsmenn	1
sudr	16	suður	1
sýslumaðr	16	sýslumaður	1
teterol	16	None	0
trygð	16	tryggð	1
verdt	16	vert	1
vetrinn	16	veturinn	1
viðskiftum	16	viðskiptum	1
vidtøku	16	viðtöku	1
vizku	16	visku	1
vørn	16	vörn	1
washington	16	None	0
xxvii	16	None	0
yfirvøld	16	yfirvöld	1
þ	16	None	0
þekkíng	16	þekking	1
þjódar	16	þjóðar	1
þjódir	16	þjóðir	1
abli	15	afli	1
ædi	15	æði	1
ædri	15	æðri	1
allteins	15	! allt eins	0
amtm	15	None	0
aptra	15	aftra	1
auglýsíng	15	auglýsing	1
baumgartner	15	None	0
berlinni	15	None	0
bessastødum	15	Bessastöðum	1
bókaverzlun	15	bókaverslun	1
bókmentafélags	15	bókmenntafélags	1
bref	15	bréf	1
breiðfjörðs	15	Breiðfjörðs	0
brúkud	15	brúkuð	1
buonapartes	15	None	0
cavaignac	15	None	0
decembr	15	None	0
drucknada	15	drukknaða	1
druknuðu	15	drukknuðu	1
ebla	15	efla	1
ed	15	! eð	0
embættid	15	embættið	1
ena	15	! hina	0
enhver	15	None	0
feingu	15	fengu	1
francisco	15	None	0
furda	15	furða	1
gardyrkju	15	garðyrkju	1
gefizt	15	gefist	1
gódar	15	góðar	1
godt	15	None	0
gømlu	15	gömlu	1
grimd	15	grimmd	1
hallgr	15	None	0
harmonium	15	None	0
heitid	15	heitið	1
héreptir	15	! hér eftir	0
hlutadegandi	15	hlutaðeigandi	1
höndur	15	hendur	1
hoppe	15	None	0
hvítánna	15	Hvítánna	0
innb	15	None	0
júlímán	15	None	0
kallad	15	kallað	1
kj	15	None	0
kjørfurstinn	15	kjörfurstinn	1
krapti	15	krafti	1
lángur	15	langur	1
lifdi	15	lifði	1
ljetta	15	létta	1
mandal	15	None	0
ment	15	mennt	1
miðr	15	miður	1
miög	15	mjög	1
næstlidnu	15	næstliðnu	1
naudsynlegt	15	nauðsynlegt	1
nefniz	15	nefnist	1
nokkurar	15	nokkrar	1
nord	15	! norð	0
nóvembr	15	None	0
nýum	15	nýjum	1
olafur	15	None	0
orluf	15	None	0
rádid	15	ráðið	1
ræda	15	ræða	1
rector	15	None	0
rídur	15	ríður	1
ritgjørdir	15	ritgjörðir	1
samgaungur	15	samgöngur	1
segia	15	segja	1
seirna	15	seinna	1
skiftast	15	skiptast	1
sljesvík	15	Slésvík	1
sømuleidis	15	sömuleiðis	1
sonr	15	sonur	1
stada	15	staðarins	1
staðizt	15	staðist	1
steingr	15	stengur	1
stódu	15	stóðu	1
ti	15	None	0
tídinda-ári	15	! tíðindaári	0
times	15	None	0
trúarbragda	15	trúarbragða	1
tveimr	15	tveimur	1
úngum	15	ungum	1
varníng	15	varning	1
verdlaun	15	verðlaun	1
verdlaunum	15	verðlaunum	1
vestfirðínga	15	Vestfirðinga	1
vestfirðíngafjórðúngi	15	Vestfirðingafjórðungi	0
vórum	15	vorum	1
wittenberg	15	None	0
ymsu	15	ýmsu	1
þars	15	None	0
þingmensku	15	þingmennsku	1
þjódinni	15	þjóðinni	1
þrd	15	None	0
ábyrgðarm	14	None	0
aðalumboðsmaður	14	None	0
ádan	14	áðan	1
æfinni	14	ævinni	1
æfisaga	14	ævisaga	1
afgángs	14	afgangs	1
allister	14	None	0
andre	14	None	0
augúst	14	! ágúst	0
bem	14	None	0
bergen	14	None	0
bismarcks	14	None	0
boston	14	None	0
byrjad	14	byrjað	1
cambridge	14	None	0
chocolade	14	None	0
debreczin	14	None	0
desembermán	14	None	0
doctor	14	! doktor	0
drepid	14	drepið	1
drotning	14	drottning	1
drottníng	14	drottning	1
einhvørju	14	einhverju	1
elskudu	14	elskuðu	1
enganvegin	14	! engan veginn	0
eptirlit	14	eftirlit	1
fædi	14	fæði	1
fèkk	14	fékk	1
finsens	14	None	0
fiske	14	None	0
fjøll	14	fjöll	1
fjórda	14	fjórða	1
giptast	14	giftast	1
gódri	14	góðri	1
gullbringu- og kjósarsýslu	14	Gullbringu- og Kjósarsýslu	0
hardt	14	hart	1
heidurs	14	heiðurs	1
hershøfdíngi	14	hershöfðingi	1
historie	14	None	0
hlýdni	14	hlýðni	1
hómer	14	None	0
høndur	14	hendur	1
hotel	14	None	0
hvørsvegna	14	! hvers vegna	0
innbyrdis	14	innbyrðis	1
inniheldr	14	inniheldur	1
inum	14	! hinum	0
is	14	None	0
jafnrjetti	14	jafnrétti	1
janúarii	14	! janúar	0
jeta	14	éta	1
kauphøndlun	14	kauphöndlun	1
kaupmadur	14	kaupmaður	1
kjær	14	! kær	0
kláðamálið	14	None	0
konferenzráð	14	None	0
konúnginum	14	konunginum	1
kosningarrjett	14	kosningarétt	1
kyrð	14	kyrrð	1
kyrkju	14	kirkju	1
laung	14	löng	1
lendti	14	lenti	1
lucku	14	lukku	1
lyon	14	None	0
maímán	14	None	0
maltextrakt	14	None	0
martii	14	None	0
marzí	14	None	0
marzmánaðar	14	marsmánaðar	1
mestr	14	mestur	1
murinov	14	None	0
myklestad	14	None	0
naudsynjar	14	nauðsynjar	1
nordan	14	norðan	1
ofmikid	14	! of mikið	0
ogsvo	14	! og svo	0
ollað	14	! valdið	0
peníngar	14	peningar	1
radetzky	14	None	0
rángárvalla	14	Rangárvalla	1
ransaka	14	rannsaka	1
reiknínga	14	reikninga	1
reikníngi	14	reikningi	1
rett	14	! rétt	0
ritgjørdum	14	ritgjörðum	1
sam	14	None	0
samvizkusemi	14	samviskusemi	1
samþyktar	14	samþykktar	1
saung	14	söng	1
sedlum	14	seðlum	1
sérpr	14	None	0
siðasta	14	síðasta	1
sídu	14	síðu	1
siglíngar	14	siglingar	1
sigr	14	sigur	1
sjerstök	14	sérstök	1
skipadi	14	skipaði	1
skotid	14	skotið	1
söngkenslu	14	söngkennslu	1
st	14	None	0
stadar	14	staðar	1
stadi	14	staði	1
stiptamtmaður	14	stiftamtmaður	1
stødu	14	stöðu	1
stofnad	14	stofnað	1
størfum	14	störfum	1
sudur-amtsins	14	! suður-amtsins	0
sudurlandi	14	suðurlandi	1
sygdomme	14	None	0
that	14	None	0
theolog	14	None	0
tídkast	14	tíðkast	1
tilløg	14	! tillög	0
tilløgum	14	tillögum	1
toussaint	14	None	0
tvardovski	14	None	0
ungl	14	None	0
útgánga	14	útganga	1
verdid	14	verðið	1
virdast	14	virðast	1
worms	14	None	0
yztu	14	ystu	1
þíngs	14	þings	1
þíngsins	14	þingsins	1
þørfum	14	þörfum	1
þýdska	14	þýska	1
áln	13	None	0
alténd	13	! alltént	0
altof	13	alltof	1
andr	13	None	0
annarsstadar	13	! annars staðar	0
auglýsíngar	13	auglýsingar	1
augsborg	13	None	0
bæjargreifinn	13	bæjargreifinn	0
bjargad	13	bjargað	1
blód	13	blóð	1
breytíng	13	breyting	1
brjefinu	13	bréfinu	1
bygðir	13	byggðir	1
calderwoods	13	None	0
dbrm	13	None	0
drottníngu	13	drottningu	1
dygd	13	dyggð	1
edinburgh	13	None	0
eginlega	13	eiginlega	1
eitthvørt	13	eitthvert	1
enar	13	! hinar	0
endíngu	13	endingu	1
endurnýa	13	endurnýja	1
eptirdæmi	13	eftirdæmi	1
eptirlaun	13	eftirlaun	1
eyunni	13	eyjunni	1
factor	13	! faktor	0
fjallid	13	fjallið	1
fjenaði	13	fénaði	1
fødurlandi	13	föðurlandi	1
fødurlands	13	föðurlands	1
frb	13	None	0
frézt	13	frést	1
fulltrúaþíng	13	fulltrúaþing	1
geingu	13	gengu	1
gérir	13	gerir	1
gjøf	13	gjöf	1
gjørdur	13	gjörður	1
gjørist	13	gjörist	1
grafkyr	13	grafkyrr	1
gratis	13	None	0
grendinni	13	grenndinni	1
gullbríngu	13	gullbringu	1
hátíd	13	hátíð	1
hattó	13	None	0
hepnast	13	heppnast	1
hershøfdíngja	13	hershöfðingja	1
hèrumbil	13	! hér um bil	0
híngadtil	13	! hingað til	0
hlotid	13	hlotið	1
hlýtr	13	hlýtur	1
høfundurinn	13	höfundurinn	1
høndlun	13	höndlun	1
hvørjar	13	hverjar	1
hvørnin	13	! hvernig	0
hvörri	13	! [hverri, hvorri]	0
hvörsu	13	hversu	1
hyrda	13	hirða	1
irlandi	13	Írlandi	1
islendingum	13	Íslendingum	1
janúarm	13	None	0
johnsens	13	None	0
jovita	13	None	0
kjørfursti	13	kjörfursti	1
konúngrinn	13	konungurinn	1
kraptaverk	13	kraftaverk	1
kvennmenn	13	kvenmenn	1
kynst	13	kynnst	1
kysti	13	kyssti	1
landakotskirkja	13	Landakotskirkja	0
landsmønnum	13	landsmönnum	1
legst	13	leggst	1
leitad	13	leitað	1
lèt	13	lét	1
ljek	13	lék	1
loptslag	13	loftslag	1
luzern	13	None	0
mají	13	maí	1
marg	13	None	0
mergd	13	mergð	1
mestann	13	mestan	1
monrad	13	None	0
nd	13	None	0
nedan	13	neðan	1
nidri	13	niðri	1
nockurskonar	13	! nokkurs konar	0
nøfn	13	nöfn	1
nordisk	13	None	0
nordurálfu	13	Norðurálfu	1
nýtíng	13	nýting	1
oo	13	None	0
ottawa	13	None	0
parker	13	None	0
paskevitsh	13	None	0
pétrsson	13	Pétursson	1
pólitiska	13	pólitíska	1
prentad	13	prentað	1
prestrinn	13	presturinn	1
prófastr	13	prófastur	1
professor	13	prófessor	1
prótestøntum	13	! prótestöntum	0
rdla	13	None	0
reykjavíkr	13	Reykjavíkur	1
ritud	13	rituð	1
rjettar	13	réttar	1
royalist	13	None	0
saa	13	None	0
safnad	13	safnað	1
sameinudu	13	sameinuðu	1
schierbeck	13	None	0
seft	13	None	0
sendibodi	13	sendiboði	1
sérhvør	13	sérhver	1
seu	13	séu	1
siálfr	13	sjálfur	1
sidum	13	siðum	1
sidur	13	siður	1
sídustu	13	síðustu	1
sjezt	13	sést	1
sjódur	13	sjóður	1
skéd	13	skeð	1
skéra	13	skera	1
skilyrdi	13	skilyrði	1
skpnd	13	None	0
stædi	13	stæði	1
sterl	13	None	0
stiptamtmanns	13	stiftamtmanns	1
stórvezírinn	13	stórvesírinn	1
strídsins	13	stríðsins	1
sunnan-pósturinn	13	! Sunnanpósturinn	0
svoleidis	13	svoleiðis	1
taladi	13	talaði	1
tje	13	té	1
útløndum	13	útlöndum	1
varadi	13	varaði	1
vesnar	13	versnar	1
vidkomandi	13	viðkomandi	1
vinnumadrinn	13	vinnumaðurinn	1
weimar	13	None	0
yfirkennarafrúin	13	None	0
ýmsri	13	ýmissi	1
þjódin	13	þjóðin	1
þjódum	13	þjóðum	1
þókt	13	þótt	1
þúngt	13	þungt	1
þurkar	13	þurrkar	1
aalgaards	12	None	0
aarhus	12	None	0
æfiágrip	12	æviágrip	1
æfinnar	12	ævinnar	1
allopt	12	alloft	1
alptanesi	12	Álftanesi	1
alþýdu	12	alþýðu	1
andadist	12	andaðist	1
austindíum	12	! Aust-Indíum	0
bæröe	12	None	0
batthyany	12	None	0
benedictsen	12	None	0
brendi	12	brenndi	1
bullen	12	None	0
byskups	12	biskups	1
christensens	12	None	0
crawford	12	None	0
ctm	12	None	0
danastjórn	12	Danastjórn	0
daudi	12	dauði	1
ditleifur	12	! Ditleifur	0
dregid	12	dregið	1
eingaungu	12	eingöngu	1
einhverr	12	einhver	1
einka	12	None	0
enkum	12	! einkum	0
eptirfarandi	12	eftirfarandi	1
eptirtektavert	12	eftirtektarvert	1
ere	12	None	0
ervitt	12	None	0
etatsráð	12	None	0
ferdum	12	ferðum	1
fiskr	12	fiskur	1
flýa	12	flýja	1
fødurlandsins	12	föðurlandsins	1
forenede	12	None	0
forfedra	12	forfeðra	1
forfedur	12	forfeður	1
fornøld	12	fornöld	1
gardinum	12	garðinum	1
gérdi	12	gerði	1
gipta	12	gifta	1
gjørdum	12	gjörðum	1
gjörzt	12	gjörst	1
glasgow-prentsmiðja	12	None	0
gódra	12	góðra	1
hefr	12	hefur	1
heldurenn	12	! heldur en	0
heyrdi	12	heyrði	1
hladid	12	hlaðið	1
hun	12	None	0
hvörju	12	hverju	1
islendinga	12	Íslendinga	1
íslenzkrar	12	íslenskrar	1
ísu	12	! ýsu	0
joh	12	None	0
johnsons	12	None	0
kína-lífs-elexír	12	None	0
krøptum	12	kröftum	1
lagdur	12	lagður	1
landþínganefndirnar	12	landþinganefndirnar	0
leggr	12	leggur	1
leidi	12	leiði	1
leidinni	12	leiðinni	1
lestrar- og skrifstofa	12	None	0
løgun	12	lögun	1
magyaralandi	12	None	0
maím	12	None	0
manja	12	None	0
marguerite	12	None	0
megid	12	megið	1
midju	12	miðju	1
millíónum	12	milljónum	1
minti	12	None	0
mod	12	! moð	0
neapóls	12	None	0
nikolás	12	None	0
norðurmúlasýslu	12	Norður-Múlasýslu	1
north	12	None	0
norvegs	12	! Noregs	0
nýan	12	nýjan	1
nye	12	None	0
nýja-íslandi	12	Nýja-Íslandi	0
oflángt	12	! of langt	0
poestions	12	None	0
pólitiskt	12	pólitískt	1
prentsm	12	None	0
rádum	12	ráðum	1
rbdd	12	None	0
reikníngr	12	reikningur	1
réttiliga	12	réttilega	1
ríkid	12	ríkið	1
rjeð	12	réð	1
rjeðist	12	réðist	1
samníngur	12	samningur	1
samtöldu	12	None	0
schiller	12	None	0
selskabets	12	None	0
septbr	12	None	0
sérhvørr	12	sérhver	1
sérhvørt	12	sérhvert	1
sid	12	sið	1
silkivarnings-útflytjendur	12	None	0
sjerstaka	12	sérstaka	1
sjerstakar	12	sérstakar	1
sjöborgaríki	12	None	0
skamti	12	skammti	1
skemt	12	skemmt	1
skk	12	None	0
skodad	12	skoðað	1
sljetta	12	slétta	1
sókt	12	sótt	1
størf	12	störf	1
studt	12	stutt	1
stýl	12	None	0
sundr	12	sundur	1
tortrygni	12	tortryggni	1
toscana	12	None	0
túnga	12	tunga	1
tyrkia	12	! Tyrkja	0
under	12	None	0
útgèfa	12	útgefa	1
verdlag	12	verðlag	1
verzlunarstj	12	verslunarstj	0
vestmannaeyum	12	Vestmannaeyjum	1
vidkomid	12	viðkomið	1
vidlíka	12	viðlíka	1
vyrdast	12	virðast	1
vyrdíngu	12	virðingu	1
ward	12	None	0
xi	12	None	0
yckar	12	ykkar	1
ynigo	12	None	0
þarmed	12	! þar með	0
þingmaðr	12	þingmaður	1
þórðr	12	Þórður	1
þridji	12	þriðji	1
þýzkir	12	þýskir	1
aðaláfrýandinn	11	aðaláfrýjandinn	1
adkomumadur	11	aðkomumaður	1
agúst	11	ágúst	1
áherzla	11	áhersla	1
álitid	11	álitið	1
alllítið	11	None	0
altid	11	None	0
ámedal	11	! á meðal	0
amtmaðr	11	amtmaður	1
amtmadur	11	amtmaður	1
athugas	11	None	0
atta	11	None	0
audsært	11	auðsært	1
audséd	11	auðséð	1
auglýsíngu	11	auglýsingu	1
austfirðínga	11	Austfirðinga	1
austrríki	11	Austurríki	1
bar-lock	11	None	0
bazar	11	None	0
blóðtökumenn	11	None	0
bloemfontein	11	None	0
brendu	11	brenndu	1
british	11	None	0
brjefin	11	bréfin	1
bygd	11	byggð	1
conan	11	None	0
dæmdr	11	dæmdu	1
dagr	11	dagur	1
dbr	11	None	0
doktorshúsinu	11	None	0
dr	11	None	0
drógst	11	dróst	1
dugnad	11	dugnað	1
eck	11	None	0
egta	11	ekta	1
egum	11	eigum	1
eitthvort	11	eitthvert	1
enskr	11	enskur	1
eptirþánka	11	eftirþanka	1
erud	11	eruð	1
eyda	11	eyða	1
fd	11	None	0
febris	11	None	0
fékst	11	fékkst	1
fèlag	11	félag	1
ferdamenn	11	ferðamenn	1
finnr	11	finnur	1
fjekkst	11	fékkst	1
fjelagsmenn	11	félagsmenn	1
fjør	11	fjör	1
födur	11	föður	1
frædi	11	fræði	1
frameptir	11	frameftir	1
fridriks	11	Friðriks	1
fylti	11	fyllti	1
gardyrkjuna	11	garðyrkjuna	1
gèfa	11	gefa	1
genúa	11	None	0
gèta	11	geta	1
guðmundr	11	Guðmundur	1
haldórsson	11	Halldórsson	1
hédan	11	héðan	1
hellstu	11	helstu	1
heusler	11	None	0
hiá	11	hjá	1
his	11	None	0
hjaltalíns	11	Hjaltalíns	0
hjeröðum	11	héruðum	1
hlid	11	! [hlið, hlíð]	1
höepfner	11	None	0
høfn	11	höfn	1
høgum	11	högum	1
hreifíngu	11	hreyfingu	1
húngri	11	hungri	1
hvis	11	None	0
hvörium	11	hverjum	1
hvorr	11	! [hver, hvor]	0
hvörsvegna	11	hvers vegna	1
inez	11	None	0
ingen	11	None	0
inst	11	innst	1
islandske	11	None	0
islendíngar	11	Íslendingar	1
júním	11	None	0
kålund	11	None	0
kapt	11	None	0
kenslunni	11	kennslunni	1
kipt	11	kippt	1
konúnginn	11	konunginn	1
konúnglegu	11	konunglegu	1
konungr	11	konungur	1
kostadi	11	kostaði	1
kvennfólk	11	kvenfólk	1
kyntist	11	kynntist	1
lærdum	11	lærðum	1
lamartine	11	None	0
laungum	11	löngum	1
leitadist	11	leitaðist	1
leyfdu	11	leyfðu	1
lidnum	11	liðnum	1
liebes	11	None	0
literatur	11	None	0
ljetti	11	létti	1
lód	11	lóð	1
lofad	11	lofað	1
løggjøf	11	löggjöf	1
lopttegundir	11	lofttegundir	1
mac	11	None	0
mad	11	None	0
marzmánuði	11	marsmánuði	1
medlimur	11	meðlimur	1
minníng	11	minning	1
minum	11	mínum	1
módurmál	11	móðurmál	1
my	11	None	0
nádu	11	náðu	1
naudsynligt	11	nauðsynlegt	1
nè	11	né	1
nedsta	11	neðsta	1
neyd	11	neyð	1
nockurra	11	nokkurra	1
ólafr	11	Ólafur	1
ólíkligt	11	ólíklegt	1
opid	11	opið	1
optlega	11	oftlega	1
örugt	11	öruggt	1
óþekt	11	óþekkt	1
palmerston	11	None	0
parlamentinu	11	None	0
pesthar	11	None	0
qvadst	11	kvaðst	1
rádin	11	ráðin	1
rádstafa	11	ráðstafa	1
randers	11	None	0
rdli	11	None	0
rída	11	ríða	1
ritst	11	None	0
røkum	11	rökum	1
royal	11	None	0
rv	11	None	0
sæu	11	sæju	1
sagdist	11	sagðist	1
schmettau	11	None	0
sífeld	11	sífelld	1
sífeldum	11	sífelldum	1
sjerstakt	11	sérstakt	1
skandinavisk	11	! skandinavísk	0
skaptafellssýslu	11	Skaftafellssýslu	1
skèdi	11	skeði	1
skemtu	11	skemmtu	1
snildarlega	11	snilldarlega	1
spilt	11	spillt	1
spurdi	11	spurði	1
stadfestíngu	11	staðfestingu	1
stadur	11	staður	1
staupitz	11	None	0
steensens	11	None	0
stiptsyfirvöldunum	11	stiftsyfirvöldunum	1
stod	11	stoð	1
stydja	11	styðja	1
szegedin	11	None	0
thee	11	None	0
theologiæ	11	None	0
tídinda-árs	11	! tíðindaárs	0
tidsskrift	11	None	0
úngu	11	ungu	1
úngur	11	ungur	1
uppeptir	11	! upp eftir	0
utanríkis	11	None	0
útflutt	11	None	0
valid	11	valið	1
vedrid	11	veðrið	1
vegr	11	vegur	1
veizla	11	veisla	1
verdlauna	11	verðlauna	1
verzlanin	11	verslunin	1
verzlunarfrelsi	11	verslunarfrelsi	1
vest	11	None	0
vestindíum	11	! Vest-Indíum	0
vetfángi	11	vetfangi	1
visu	11	vísu	1
vitad	11	vitað	1
vizka	11	viska	1
vörzlum	11	vörslum	1
xx	11	None	0
zoéga	11	None	0
þer	11	! þér	0
þjett	11	þétt	1
þjódólfi	11	Þjóðólfi	1
þjóðólfr	11	Þjóðólfur	1
þóktust	11	þóttust	1
þorl	11	None	0
þúnga	11	þunga	1
þurkuð	11	þurrkuð	1
þýdsku	11	þýsku	1
þýzk	11	þýsk	1
abdúlkader	10	None	0
aberdeen	10	None	0
adgjæta	10	aðgæta	1
afarmikil	10	! afar mikil	0
afarmikla	10	! afar mikla	0
afarmiklu	10	! afar miklu	0
aí	10	None	0
ákvedid	10	ákveðið	1
aldr	10	aldur	1
allvída	10	allvíða	1
alvøru	10	alvöru	1
aprílis	10	! apríl	0
aprílm	10	None	0
áqvørdun	10	ákvörðun	1
árm	10	None	0
arnasonar	10	Árnasonar	1
atkvæda	10	atkvæða	1
atkvædi	10	atkvæði	1
aungullinn	10	öngullinn	1
bæzt	10	bæst	1
bedid	10	beðið	1
benedizkan	10	! benediskan	0
blessan	10	None	0
bod	10	boð	1
bókmentafélagsins	10	bókmenntafélagsins	1
borgarfjardar	10	Borgarfjarðar	1
børnunum	10	börnunum	1
brædur	10	bræður	1
brefi	10	bréfi	1
brjefritarinn	10	bréfritarinn	1
bygða	10	byggða	1
dálitið	10	dálítið	1
das	10	None	0
döllinger	10	None	0
dønskum	10	dönskum	1
doyle	10	None	0
drucknadi	10	drukknaði	1
èg	10	ég	1
einíng	10	eining	1
eiríkr	10	Eiríkur	1
elskadi	10	elskaði	1
erfidi	10	erfiði	1
erichsen	10	None	0
faa	10	None	0
fabrikker	10	None	0
fæda	10	fæða	1
falid	10	falið	1
ferdinni	10	ferðinni	1
fimtudaginn	10	fimmtudaginn	1
fíngurinn	10	fingurinn	1
fjærveru	10	fjarveru	1
fjárkláðamálinu	10	None	0
flock	10	flokk	1
flockur	10	flokkur	1
flutzt	10	flust	1
fólgid	10	fólgið	1
fridriki	10	Friðriki	1
fur	10	None	0
fyritæki	10	fyrirtæki	1
fyrstr	10	fyrstur	1
gagnstædt	10	gagnstætt	1
gamle	10	None	0
gard	10	garð	1
garðarsfélagið	10	None	0
gardinn	10	garðinn	1
gardyrkjan	10	garðyrkjan	1
gèfid	10	gefið	1
géfin	10	gefin	1
géfist	10	gefist	1
géfst	10	gefst	1
george	10	None	0
gerzt	10	gerst	1
gjaldkéri	10	gjaldkeri	1
gjørdir	10	gjörðir	1
gódan	10	góðan	1
goldid	10	goldið	1
gránufélagið	10	None	0
greida	10	greiða	1
grickir	10	grikkir	1
griska	10	gríska	1
grøf	10	gröf	1
guðbr	10	None	0
gudfrædi	10	guðfræði	1
gullbr	10	None	0
heldurdu	10	heldurðu	1
helmíng	10	helming	1
helmíngi	10	helmingi	1
hersforínginn	10	hersforinginn	0
